index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,major,knowledge
11430,Class2,2024/12/23 18:43,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,316,6,4acutl013itvh9va99p7,J23517,y9W5d
11430,Class2,2024/12/23 18:43,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,316,6,4acutl013itvh9va99p7,J23517,s8Y2f
11431,Class2,2024/10/16 8:11,Error4,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,99dj4o3b2f6m4jemke7d,J57489,t5V9e
11432,Class2,2024/11/23 21:31,Absolutely_Error,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,324,3,3cic5ziycjx4ik4ll0v1,J57489,y9W5d
11432,Class2,2024/11/23 21:31,Absolutely_Error,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,324,3,3cic5ziycjx4ik4ll0v1,J57489,s8Y2f
11433,Class2,2024/10/9 23:30,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,0,5,66f99grd556eyxjqk7pz,J23517,r8S3g
11433,Class2,2024/10/9 23:30,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,0,5,66f99grd556eyxjqk7pz,J23517,r8S3g
11434,Class2,2024/10/31 16:36,Partially_Correct,2,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,472,2,dgoapkg9vpnafks22kx4,J87654,g7R2j
11435,Class2,2024/12/22 19:22,Error3,0,Question_EhVPdmlB31M8WKGqL0wc,Method_BXr9AIsPQhwNvyGdZL57,488,3,x8hldszj3z40bgxl4mci,J40192,y9W5d
11436,Class2,2024/11/25 19:54,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,324,3,3cic5ziycjx4ik4ll0v1,J57489,g7R2j
11437,Class2,2024/11/3 14:49,Absolutely_Error,0,Question_NixCn84GdK2tySa5rB1V,Method_gj1NLb4Jn7URf9K2kQPd,472,2,rd32gyblqsfn03xatnmt,J87654,m3D1v
11438,Class2,2024/10/18 23:59,Absolutely_Error,0,Question_Jr4Wz5jLqmN01KUwHa7g,Method_5Q4KoXthUuYz3bvrTDFm,320,4,3m4gx52iq3mwqdycm8mm,J87654,m3D1v
11439,Class2,2024/11/24 22:52,Error3,0,Question_EhVPdmlB31M8WKGqL0wc,Method_Cj9Ya2R7fZd6xs1q5mNQ,528,3,66f99grd556eyxjqk7pz,J23517,y9W5d
11440,Class2,2024/10/7 19:22,Error1,0,Question_rvB9mVE6Kbd8jAY4NwPx,Method_BXr9AIsPQhwNvyGdZL57,0,3,vrdxefyyyx3tkticfqnv,J23517,r8S3g
11441,Class2,2024/11/15 20:46,Absolutely_Error,0,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,344,3,n8pe3tt7qmlgojwhhsj0,J57489,y9W5d
11441,Class2,2024/11/15 20:46,Absolutely_Error,0,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,344,3,n8pe3tt7qmlgojwhhsj0,J57489,m3D1v
11442,Class2,2024/12/20 15:02,Partially_Correct,1,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,184,3,3m4gx52iq3mwqdycm8mm,J87654,b3C9s
11443,Class2,2024/10/25 15:39,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_m8vwGkEZc3TSW2xqYUoR,328,6,2uxkhe454qk8jvk0ufvp,J87654,m3D1v
11444,Class2,2024/11/13 19:41,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,488,9,xy7cro773yqyoblucwkp,J87654,y9W5d
11444,Class2,2024/11/13 19:41,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,488,9,xy7cro773yqyoblucwkp,J87654,m3D1v
11445,Class2,2024/10/13 18:58,Partially_Correct,1,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,196,7,rd32gyblqsfn03xatnmt,J87654,y9W5d
11446,Class2,2024/10/18 17:06,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_BXr9AIsPQhwNvyGdZL57,200,5,x8hldszj3z40bgxl4mci,J40192,m3D1v
11447,Class2,2024/10/5 22:53,Absolutely_Correct,1,Question_VgKw8PjY1FR6cm2QI9XW,Method_gj1NLb4Jn7URf9K2kQPd,308,10,553l2g7kpifbvn82knxk,J78901,r8S3g
11448,Class2,2024/12/13 14:28,Error1,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,0,3,pkjom9yr5m9690fg6wsi,J23517,b3C9s
11449,Class2,2024/10/30 16:09,Absolutely_Correct,2,Question_tgOjrpZLw4RdVzQx85h6,Method_BXr9AIsPQhwNvyGdZL57,492,4,2zfdinkl7qrn0o62tlp4,J78901,t5V9e
11450,Class2,2024/11/25 23:17,Partially_Correct,1,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,440,2,ik7o5ykfnku0qp74sy1i,J40192,y9W5d
11451,Class2,2024/11/20 12:15,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,476,3,58n0dsxyyqnriomw67id,J78901,y9W5d
11451,Class2,2024/11/20 12:15,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,476,3,58n0dsxyyqnriomw67id,J78901,m3D1v
11452,Class2,2024/10/26 22:19,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,5,ugaiak78ggmnku4yndlt,J57489,m3D1v
11453,Class2,2024/10/9 17:05,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,324,4,si6ymh6w7xbo2f40o0p8,J87654,t5V9e
11454,Class2,2024/11/4 13:49,Partially_Correct,1,Question_bumGRTJ0c8p4v5D6eHZa,Method_5Q4KoXthUuYz3bvrTDFm,316,2,dfnvtf7qbi2955rjeaqx,J57489,b3C9s
11455,Class2,2024/11/30 16:58,Partially_Correct,2,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,488,4,dfnvtf7qbi2955rjeaqx,J57489,y9W5d
11455,Class2,2024/11/30 16:58,Partially_Correct,2,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,488,4,dfnvtf7qbi2955rjeaqx,J57489,k4W1c
11456,Class2,2024/10/8 23:18,Error1,0,Question_fZrP3FJ4ebUogW9V7taS,Method_5Q4KoXthUuYz3bvrTDFm,0,5,pkjom9yr5m9690fg6wsi,J23517,r8S3g
11457,Class2,2024/11/16 18:25,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_gj1NLb4Jn7URf9K2kQPd,312,2,553l2g7kpifbvn82knxk,J78901,m3D1v
11458,Class2,2024/11/29 22:12,Partially_Correct,1,Question_Az73sM0rHfWVKuc4X2kL,Method_gj1NLb4Jn7URf9K2kQPd,332,5,dgoapkg9vpnafks22kx4,J87654,y9W5d
11459,Class2,2024/12/5 16:44,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,66f99grd556eyxjqk7pz,J23517,g7R2j
11460,Class2,2024/12/4 20:30,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,336,10,x8hldszj3z40bgxl4mci,J40192,g7R2j
11461,Class2,2024/10/12 12:36,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,5,yyz9rmyzzdp52h0glddp,J78901,r8S3g
11462,Class2,2024/11/1 21:29,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_m8vwGkEZc3TSW2xqYUoR,0,5,5mrih4nj5agvu67vao4m,J87654,m3D1v
11463,Class2,2024/9/16 19:40,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,196,2,4acutl013itvh9va99p7,J23517,r8S3g
11463,Class2,2024/9/16 19:40,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,196,2,4acutl013itvh9va99p7,J23517,r8S3g
11464,Class2,2024/10/4 22:57,Absolutely_Error,0,Question_rvB9mVE6Kbd8jAY4NwPx,Method_BXr9AIsPQhwNvyGdZL57,196,3,pkjom9yr5m9690fg6wsi,J23517,r8S3g
11465,Class2,2024/12/6 21:59,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,0,5,3qvqfnzdg358mord1cku,J23517,g7R2j
11466,Class2,2024/10/9 23:42,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,452,4,3m4gx52iq3mwqdycm8mm,J87654,r8S3g
11466,Class2,2024/10/9 23:42,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,452,4,3m4gx52iq3mwqdycm8mm,J87654,r8S3g
11467,Class2,2024/12/16 21:50,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,360,3,si6ymh6w7xbo2f40o0p8,J87654,b3C9s
11468,Class2,2024/10/26 21:27,Error3,0,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,328,5,putb7ja6dwpdag4bwvnj,J57489,y9W5d
11468,Class2,2024/10/26 21:27,Error3,0,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,328,5,putb7ja6dwpdag4bwvnj,J57489,k4W1c
11469,Class2,2024/11/23 2:18,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_m8vwGkEZc3TSW2xqYUoR,328,3,n8pe3tt7qmlgojwhhsj0,J57489,m3D1v
11470,Class2,2024/11/20 23:49,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,368,3,6tq9irjllweqmqe4u7sf,J40192,y9W5d
11470,Class2,2024/11/20 23:49,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,368,3,6tq9irjllweqmqe4u7sf,J40192,m3D1v
11471,Class2,2024/11/17 19:43,Error2,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_BXr9AIsPQhwNvyGdZL57,472,3,2zfdinkl7qrn0o62tlp4,J78901,y9W5d
11472,Class2,2024/11/23 18:28,Partially_Correct,2,Question_Az73sM0rHfWVKuc4X2kL,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,si6ymh6w7xbo2f40o0p8,J87654,y9W5d
11473,Class2,2024/12/20 15:01,Partially_Correct,1,Question_bumGRTJ0c8p4v5D6eHZa,Method_5Q4KoXthUuYz3bvrTDFm,324,3,ik7o5ykfnku0qp74sy1i,J40192,b3C9s
11474,Class2,2024/10/7 18:35,Error1,0,Question_BW0ItEaymH3TkD6S15JF,Method_m8vwGkEZc3TSW2xqYUoR,0,1,yyz9rmyzzdp52h0glddp,J78901,r8S3g
11475,Class2,2024/11/20 20:35,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_BXr9AIsPQhwNvyGdZL57,356,7,553l2g7kpifbvn82knxk,J78901,y9W5d
11475,Class2,2024/11/20 20:35,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_BXr9AIsPQhwNvyGdZL57,356,7,553l2g7kpifbvn82knxk,J78901,k4W1c
11476,Class2,2024/11/21 23:05,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,372,5,rd32gyblqsfn03xatnmt,J87654,y9W5d
11476,Class2,2024/11/21 23:05,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,372,5,rd32gyblqsfn03xatnmt,J87654,m3D1v
11477,Class2,2024/11/8 22:49,Partially_Correct,1,Question_Az73sM0rHfWVKuc4X2kL,Method_BXr9AIsPQhwNvyGdZL57,200,3,x8hldszj3z40bgxl4mci,J40192,y9W5d
11478,Class2,2024/11/18 15:04,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,312,3,58n0dsxyyqnriomw67id,J78901,y9W5d
11479,Class2,2024/11/23 16:51,Partially_Correct,2,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,328,3,3cic5ziycjx4ik4ll0v1,J57489,y9W5d
11479,Class2,2024/11/23 16:51,Partially_Correct,2,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,328,3,3cic5ziycjx4ik4ll0v1,J57489,k4W1c
11480,Class2,2024/10/7 15:45,Absolutely_Correct,1,Question_BW0ItEaymH3TkD6S15JF,Method_BXr9AIsPQhwNvyGdZL57,192,3,x8hldszj3z40bgxl4mci,J40192,r8S3g
11481,Class2,2024/11/1 21:34,Error2,0,Question_h7pXNg80nJbw1C4kAPRm,Method_gj1NLb4Jn7URf9K2kQPd,344,3,awxiqzybhp95e08qx1h5,J40192,m3D1v
11482,Class2,2024/12/20 17:35,Error2,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,348,3,3qvqfnzdg358mord1cku,J23517,g7R2j
11482,Class2,2024/12/20 17:35,Error2,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,348,3,3qvqfnzdg358mord1cku,J23517,m3D1v
11483,Class2,2024/10/24 13:47,Partially_Correct,2,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,316,9,3m4gx52iq3mwqdycm8mm,J87654,y9W5d
11483,Class2,2024/10/24 13:47,Partially_Correct,2,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,316,9,3m4gx52iq3mwqdycm8mm,J87654,k4W1c
11484,Class2,2024/11/14 11:19,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,204,4,58n0dsxyyqnriomw67id,J78901,y9W5d
11485,Class2,2024/12/17 19:20,Error2,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,308,3,3qvqfnzdg358mord1cku,J23517,g7R2j
11486,Class2,2024/11/25 9:11,Error1,0,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,0,4,4acutl013itvh9va99p7,J23517,y9W5d
11486,Class2,2024/11/25 9:11,Error1,0,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,0,4,4acutl013itvh9va99p7,J23517,m3D1v
11487,Class2,2024/10/28 17:06,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,328,5,dfnvtf7qbi2955rjeaqx,J57489,y9W5d
11487,Class2,2024/10/28 17:06,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,328,5,dfnvtf7qbi2955rjeaqx,J57489,m3D1v
11488,Class2,2024/10/18 19:44,Error2,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,196,5,553l2g7kpifbvn82knxk,J78901,t5V9e
11489,Class2,2024/10/23 16:58,Absolutely_Error,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,336,5,2zfdinkl7qrn0o62tlp4,J78901,g7R2j
11489,Class2,2024/10/23 16:58,Absolutely_Error,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,336,5,2zfdinkl7qrn0o62tlp4,J78901,m3D1v
11490,Class2,2024/10/7 16:29,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,304,5,yyz9rmyzzdp52h0glddp,J78901,t5V9e
11491,Class2,2024/10/20 9:13,Absolutely_Error,0,Question_x2L7AqbMuTjCwPFy6vNr,Method_m8vwGkEZc3TSW2xqYUoR,192,3,shtnl1wh1mconb8od5ko,J40192,t5V9e
11492,Class2,2024/12/2 17:17,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_m8vwGkEZc3TSW2xqYUoR,200,2,xy7cro773yqyoblucwkp,J87654,y9W5d
11493,Class2,2024/11/15 19:50,Error3,0,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,344,2,shtnl1wh1mconb8od5ko,J40192,y9W5d
11494,Class2,2024/12/1 16:33,Error4,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,440,3,ik7o5ykfnku0qp74sy1i,J40192,t5V9e
11495,Class2,2024/10/17 14:27,Error3,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,7,putb7ja6dwpdag4bwvnj,J57489,m3D1v
11496,Class2,2024/12/6 18:55,Error4,0,Question_lU2wvHSZq7m43xiVroBc,Method_BXr9AIsPQhwNvyGdZL57,452,3,2zfdinkl7qrn0o62tlp4,J78901,y9W5d
11496,Class2,2024/12/6 18:55,Error4,0,Question_lU2wvHSZq7m43xiVroBc,Method_BXr9AIsPQhwNvyGdZL57,452,3,2zfdinkl7qrn0o62tlp4,J78901,k4W1c
11497,Class2,2024/12/15 21:04,Absolutely_Error,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,352,5,pkjom9yr5m9690fg6wsi,J23517,g7R2j
11498,Class2,2024/12/15 21:20,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,344,2,3qvqfnzdg358mord1cku,J23517,b3C9s
11499,Class2,2024/12/27 10:01,Partially_Correct,1,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,316,3,vrdxefyyyx3tkticfqnv,J23517,b3C9s
11500,Class2,2024/10/9 22:06,Error2,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_BXr9AIsPQhwNvyGdZL57,324,3,xy7cro773yqyoblucwkp,J87654,r8S3g
11501,Class2,2024/10/12 19:10,Absolutely_Error,0,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_5Q4KoXthUuYz3bvrTDFm,200,4,bwvpzqnhh752noqjqj8d,J78901,m3D1v
11502,Class2,2024/12/6 11:33,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,464,7,vrdxefyyyx3tkticfqnv,J23517,g7R2j
11503,Class2,2024/10/8 18:32,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,324,4,vrdxefyyyx3tkticfqnv,J23517,t5V9e
11504,Class2,2024/10/28 15:38,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_BXr9AIsPQhwNvyGdZL57,348,3,dgoapkg9vpnafks22kx4,J87654,y9W5d
11505,Class2,2024/11/5 20:58,Partially_Correct,1,Question_Jr4Wz5jLqmN01KUwHa7g,Method_m8vwGkEZc3TSW2xqYUoR,352,6,zyfp520tbnq5p2pvrkin,J23517,m3D1v
11506,Class2,2024/11/29 16:07,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,356,3,yyz9rmyzzdp52h0glddp,J78901,g7R2j
11507,Class2,2024/12/4 20:43,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,332,9,3qvqfnzdg358mord1cku,J23517,g7R2j
11508,Class2,2024/10/18 17:06,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_BXr9AIsPQhwNvyGdZL57,200,5,x8hldszj3z40bgxl4mci,J40192,m3D1v
11509,Class2,2024/10/6 22:43,Absolutely_Error,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,316,6,58n0dsxyyqnriomw67id,J78901,t5V9e
11510,Class2,2024/10/23 15:14,Absolutely_Correct,3,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_gj1NLb4Jn7URf9K2kQPd,324,5,99dj4o3b2f6m4jemke7d,J57489,y9W5d
11511,Class2,2024/11/20 16:16,Error5,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,0,--,66f99grd556eyxjqk7pz,J23517,y9W5d
11512,Class2,2024/11/5 20:51,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,208,5,99dj4o3b2f6m4jemke7d,J57489,y9W5d
11513,Class2,2024/12/1 21:57,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,324,3,ik7o5ykfnku0qp74sy1i,J40192,g7R2j
11514,Class2,2024/12/1 22:08,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_5Q4KoXthUuYz3bvrTDFm,340,3,2jvnsh0veb6qnn3uv6i8,J87654,m3D1v
11515,Class2,2024/11/25 23:17,Partially_Correct,1,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,440,2,99dj4o3b2f6m4jemke7d,J57489,y9W5d
11516,Class2,2024/11/30 21:48,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,640,6,58n0dsxyyqnriomw67id,J78901,g7R2j
11517,Class2,2024/10/3 10:37,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_5Q4KoXthUuYz3bvrTDFm,0,3,ef04ejvyvmh5votejbif,J40192,r8S3g
11518,Class2,2024/11/14 15:56,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_m8vwGkEZc3TSW2xqYUoR,328,10,5mrih4nj5agvu67vao4m,J87654,y9W5d
11518,Class2,2024/11/14 15:56,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_m8vwGkEZc3TSW2xqYUoR,328,10,5mrih4nj5agvu67vao4m,J87654,k4W1c
11519,Class2,2024/12/31 7:28,Absolutely_Correct,3,Question_TmKaGvfNoXYq4FZ2JrBu,Method_m8vwGkEZc3TSW2xqYUoR,316,2,dfnvtf7qbi2955rjeaqx,J57489,m3D1v
11520,Class2,2024/10/5 15:38,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,p6cp3ogj6xy2riczfupv,J78901,r8S3g
11521,Class2,2024/11/22 20:54,Partially_Correct,1,Question_QRm48lXxzdP7Tn1WgNOf,Method_BXr9AIsPQhwNvyGdZL57,384,4,58n0dsxyyqnriomw67id,J78901,y9W5d
11521,Class2,2024/11/22 20:54,Partially_Correct,1,Question_QRm48lXxzdP7Tn1WgNOf,Method_BXr9AIsPQhwNvyGdZL57,384,4,58n0dsxyyqnriomw67id,J78901,m3D1v
11522,Class2,2024/10/13 19:37,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_5Q4KoXthUuYz3bvrTDFm,192,5,rd32gyblqsfn03xatnmt,J87654,y9W5d
11523,Class2,2024/11/4 22:43,Partially_Correct,1,Question_x2L7AqbMuTjCwPFy6vNr,Method_Cj9Ya2R7fZd6xs1q5mNQ,312,4,dfnvtf7qbi2955rjeaqx,J57489,t5V9e
11524,Class2,2024/10/31 16:34,Absolutely_Error,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,324,2,p6cp3ogj6xy2riczfupv,J78901,y9W5d
11524,Class2,2024/10/31 16:34,Absolutely_Error,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,324,2,p6cp3ogj6xy2riczfupv,J78901,m3D1v
11525,Class2,2024/10/8 7:01,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,3,pkjom9yr5m9690fg6wsi,J23517,r8S3g
11525,Class2,2024/10/8 7:01,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,3,pkjom9yr5m9690fg6wsi,J23517,r8S3g
11526,Class2,2024/10/10 17:40,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,1,99dj4o3b2f6m4jemke7d,J57489,r8S3g
11526,Class2,2024/10/10 17:40,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,1,99dj4o3b2f6m4jemke7d,J57489,r8S3g
11527,Class2,2024/11/19 14:59,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_gj1NLb4Jn7URf9K2kQPd,456,3,putb7ja6dwpdag4bwvnj,J57489,g7R2j
11528,Class2,2024/10/17 22:03,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,0,3,6tq9irjllweqmqe4u7sf,J40192,y9W5d
11528,Class2,2024/10/17 22:03,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,0,3,6tq9irjllweqmqe4u7sf,J40192,s8Y2f
11529,Class2,2024/11/17 0:32,Partially_Correct,2,Question_Az73sM0rHfWVKuc4X2kL,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,2,p6cp3ogj6xy2riczfupv,J78901,y9W5d
11530,Class2,2024/11/5 22:44,Absolutely_Error,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,328,6,x8hldszj3z40bgxl4mci,J40192,t5V9e
11531,Class2,2024/10/19 23:32,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_5Q4KoXthUuYz3bvrTDFm,312,5,5mrih4nj5agvu67vao4m,J87654,m3D1v
11532,Class2,2024/10/7 17:55,Error2,0,Question_fZrP3FJ4ebUogW9V7taS,Method_5Q4KoXthUuYz3bvrTDFm,192,5,ik7o5ykfnku0qp74sy1i,J40192,r8S3g
11533,Class2,2024/12/16 16:12,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,0,1,x8hldszj3z40bgxl4mci,J40192,b3C9s
11534,Class2,2024/11/15 20:46,Absolutely_Error,0,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,344,3,dfnvtf7qbi2955rjeaqx,J57489,y9W5d
