index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID
14144,Class1,2024/11/21 17:59,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,320,3,cd6355bf939a47577f6d
14145,Class1,2024/11/21 17:53,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,460,4,cd6355bf939a47577f6d
14146,Class1,2024/11/21 17:49,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,cd6355bf939a47577f6d
14147,Class1,2024/11/21 17:48,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,cd6355bf939a47577f6d
14148,Class1,2024/11/21 17:36,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_gj1NLb4Jn7URf9K2kQPd,316,2,cd6355bf939a47577f6d
14149,Class1,2024/11/21 17:29,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,352,3,cd6355bf939a47577f6d
14150,Class1,2024/11/21 17:28,Absolutely_Error,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,368,3,cd6355bf939a47577f6d
14151,Class1,2024/11/21 17:27,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,192,3,cd6355bf939a47577f6d
14152,Class1,2024/11/21 17:27,Error4,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_5Q4KoXthUuYz3bvrTDFm,472,4,cd6355bf939a47577f6d
14153,Class1,2024/11/21 17:18,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_gj1NLb4Jn7URf9K2kQPd,328,3,cac3f85073c947532796
14154,Class1,2024/11/21 17:18,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,332,2,cd6355bf939a47577f6d
14155,Class1,2024/11/21 17:17,Partially_Correct,1,Question_EhVPdmlB31M8WKGqL0wc,Method_Cj9Ya2R7fZd6xs1q5mNQ,364,3,cd6355bf939a47577f6d
14156,Class1,2024/11/21 17:16,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,188,2,cac3f85073c947532796
14157,Class1,2024/11/21 17:14,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_gj1NLb4Jn7URf9K2kQPd,316,2,cac3f85073c947532796
14158,Class1,2024/11/21 17:13,Absolutely_Error,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,2,cac3f85073c947532796
14159,Class1,2024/11/21 17:13,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_5Q4KoXthUuYz3bvrTDFm,440,3,cd6355bf939a47577f6d
14160,Class1,2024/11/21 17:12,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,0,2,cac3f85073c947532796
14161,Class1,2024/11/21 17:12,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,384,3,cd6355bf939a47577f6d
14162,Class1,2024/11/21 17:12,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,356,2,cd6355bf939a47577f6d
14163,Class1,2024/11/21 17:05,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,3,cd6355bf939a47577f6d
14164,Class1,2024/11/21 17:05,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_BXr9AIsPQhwNvyGdZL57,472,3,cd6355bf939a47577f6d
14165,Class1,2024/11/21 17:01,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,196,3,cac3f85073c947532796
14166,Class1,2024/11/21 17:00,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,360,4,cac3f85073c947532796
14167,Class1,2024/11/21 16:59,Partially_Correct,1,Question_s6VmP1G4UbEQWRYHK9Fd,Method_BXr9AIsPQhwNvyGdZL57,324,2,cac3f85073c947532796
14168,Class1,2024/11/21 16:58,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_gj1NLb4Jn7URf9K2kQPd,352,3,cac3f85073c947532796
14169,Class1,2024/11/21 16:57,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_5Q4KoXthUuYz3bvrTDFm,384,4,cac3f85073c947532796
14170,Class1,2024/11/21 16:57,Partially_Correct,1,Question_s6VmP1G4UbEQWRYHK9Fd,Method_5Q4KoXthUuYz3bvrTDFm,456,2,cac3f85073c947532796
14171,Class1,2024/11/21 16:56,Partially_Correct,1,Question_s6VmP1G4UbEQWRYHK9Fd,Method_5Q4KoXthUuYz3bvrTDFm,384,3,cac3f85073c947532796
14172,Class1,2024/11/21 16:55,Absolutely_Error,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_BXr9AIsPQhwNvyGdZL57,344,3,cac3f85073c947532796
14173,Class1,2024/11/21 16:53,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,348,3,57709f904b1cc9ec60b1
14174,Class1,2024/11/21 16:50,Absolutely_Correct,3,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_5Q4KoXthUuYz3bvrTDFm,348,2,75c2677c8d156032e303
14175,Class1,2024/11/21 16:45,Error5,0,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,--,75c2677c8d156032e303
14176,Class1,2024/11/21 16:45,Error5,0,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_5Q4KoXthUuYz3bvrTDFm,0,--,75c2677c8d156032e303
14177,Class1,2024/11/21 16:43,Absolutely_Correct,3,Question_TmKaGvfNoXYq4FZ2JrBu,Method_BXr9AIsPQhwNvyGdZL57,472,4,3c89c7f1db26ae691db8
14178,Class1,2024/11/21 16:43,Absolutely_Error,0,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,340,3,876aca2b8ce1958ea773
14179,Class1,2024/11/21 16:43,Absolutely_Correct,3,Question_TmKaGvfNoXYq4FZ2JrBu,Method_m8vwGkEZc3TSW2xqYUoR,336,3,3c89c7f1db26ae691db8
14180,Class1,2024/11/21 16:40,Partially_Correct,1,Question_TmKaGvfNoXYq4FZ2JrBu,Method_Cj9Ya2R7fZd6xs1q5mNQ,504,3,3c89c7f1db26ae691db8
14181,Class1,2024/11/21 16:38,Absolutely_Error,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,348,3,cac3f85073c947532796
14182,Class1,2024/11/21 16:38,Error1,0,Question_pVKXjZn0BkSwYcsa7C31,Method_5Q4KoXthUuYz3bvrTDFm,0,5,876aca2b8ce1958ea773
14183,Class1,2024/11/21 16:38,Partially_Correct,1,Question_TmKaGvfNoXYq4FZ2JrBu,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,4,3c89c7f1db26ae691db8
14184,Class1,2024/11/21 16:37,Error1,0,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,0,3,876aca2b8ce1958ea773
14185,Class1,2024/11/21 16:36,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,332,3,57709f904b1cc9ec60b1
14186,Class1,2024/11/21 16:36,Error1,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_gj1NLb4Jn7URf9K2kQPd,0,5,3c89c7f1db26ae691db8
14187,Class1,2024/11/21 16:34,Error3,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_5Q4KoXthUuYz3bvrTDFm,356,2,3c89c7f1db26ae691db8
14188,Class1,2024/11/21 16:31,Error3,0,Question_lU2wvHSZq7m43xiVroBc,Method_BXr9AIsPQhwNvyGdZL57,464,3,f06c3ddb1a98713eeb32
14189,Class1,2024/11/21 16:25,Error3,0,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,604,3,f06c3ddb1a98713eeb32
14190,Class1,2024/11/21 16:24,Error3,0,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,452,2,f06c3ddb1a98713eeb32
14191,Class1,2024/11/21 16:23,Absolutely_Error,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,204,2,cac3f85073c947532796
14192,Class1,2024/11/21 16:15,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,384,3,f06c3ddb1a98713eeb32
14193,Class1,2024/11/21 16:09,Partially_Correct,2,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,360,2,f06c3ddb1a98713eeb32
14194,Class1,2024/11/21 16:07,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,352,2,d0a933a514028d777578
14195,Class1,2024/11/21 16:02,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,348,2,a1fa76b5d99a411d6649
14196,Class1,2024/11/21 16:01,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,0,5,a1fa76b5d99a411d6649
14197,Class1,2024/11/21 16:01,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,0,2,a1fa76b5d99a411d6649
14198,Class1,2024/11/21 16:01,Partially_Correct,2,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,344,3,f06c3ddb1a98713eeb32
14199,Class1,2024/11/21 15:58,Error4,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_BXr9AIsPQhwNvyGdZL57,488,3,cac3f85073c947532796
14200,Class1,2024/11/21 15:56,Error4,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_5Q4KoXthUuYz3bvrTDFm,476,3,f06c3ddb1a98713eeb32
14201,Class1,2024/11/21 15:56,Absolutely_Correct,3,Question_Mh4CZIsrEfxkP1wXtOYV,Method_m8vwGkEZc3TSW2xqYUoR,320,2,e89cdaa3f159a0d3f55e
14202,Class1,2024/11/21 15:51,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_5Q4KoXthUuYz3bvrTDFm,0,1,e89cdaa3f159a0d3f55e
14203,Class1,2024/11/21 15:49,Error4,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,496,11,f06c3ddb1a98713eeb32
14204,Class1,2024/11/21 15:46,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_m8vwGkEZc3TSW2xqYUoR,0,3,e89cdaa3f159a0d3f55e
14205,Class1,2024/11/21 15:46,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_BXr9AIsPQhwNvyGdZL57,0,2,e89cdaa3f159a0d3f55e
14206,Class1,2024/11/21 15:45,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_gj1NLb4Jn7URf9K2kQPd,356,5,e37bbe9fe37f92b785d9
14207,Class1,2024/11/21 15:44,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,356,7,9ea29e4a747ea4a7c70a
14208,Class1,2024/11/21 15:44,Partially_Correct,2,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,332,4,9ea29e4a747ea4a7c70a
14209,Class1,2024/11/21 15:44,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_5Q4KoXthUuYz3bvrTDFm,0,3,e89cdaa3f159a0d3f55e
14210,Class1,2024/11/21 15:44,Partially_Correct,2,Question_bumGRTJ0c8p4v5D6eHZa,Method_5Q4KoXthUuYz3bvrTDFm,384,7,9ea29e4a747ea4a7c70a
14211,Class1,2024/11/21 15:40,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,512,7,d0a933a514028d777578
14212,Class1,2024/11/21 15:36,Partially_Correct,2,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,508,5,d0a933a514028d777578
14213,Class1,2024/11/21 15:35,Error3,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,372,8,d0a933a514028d777578
14214,Class1,2024/11/21 15:35,Partially_Correct,1,Question_QRm48lXxzdP7Tn1WgNOf,Method_BXr9AIsPQhwNvyGdZL57,504,12,f06c3ddb1a98713eeb32
14215,Class1,2024/11/21 15:34,Error3,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,348,6,9ea29e4a747ea4a7c70a
14216,Class1,2024/11/21 15:34,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_5Q4KoXthUuYz3bvrTDFm,0,1,e89cdaa3f159a0d3f55e
14217,Class1,2024/11/21 15:33,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_m8vwGkEZc3TSW2xqYUoR,592,8,e37bbe9fe37f92b785d9
14218,Class1,2024/11/21 15:33,Partially_Correct,1,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,352,10,f06c3ddb1a98713eeb32
14219,Class1,2024/11/21 15:32,Partially_Correct,1,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,348,17,f06c3ddb1a98713eeb32
14220,Class1,2024/11/21 15:31,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,0,5,f06c3ddb1a98713eeb32
14221,Class1,2024/11/21 15:31,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,0,4,f06c3ddb1a98713eeb32
14222,Class1,2024/11/21 15:28,Error3,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_m8vwGkEZc3TSW2xqYUoR,372,18,f06c3ddb1a98713eeb32
14223,Class1,2024/11/21 15:27,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,372,6,c57c5ca2df494f27ca64
14224,Class1,2024/11/21 15:26,Error3,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,640,11,f06c3ddb1a98713eeb32
14225,Class1,2024/11/21 15:25,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,360,7,c57c5ca2df494f27ca64
14226,Class1,2024/11/21 15:22,Error3,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_5Q4KoXthUuYz3bvrTDFm,464,7,9ea29e4a747ea4a7c70a
14227,Class1,2024/11/21 15:21,Partially_Correct,1,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,640,12,f06c3ddb1a98713eeb32
14228,Class1,2024/11/21 15:19,Error3,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,356,7,9ea29e4a747ea4a7c70a
14229,Class1,2024/11/21 15:09,Error3,0,Question_pVKXjZn0BkSwYcsa7C31,Method_Cj9Ya2R7fZd6xs1q5mNQ,640,11,876aca2b8ce1958ea773
14230,Class1,2024/11/21 15:06,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_m8vwGkEZc3TSW2xqYUoR,0,2,e89cdaa3f159a0d3f55e
14231,Class1,2024/11/21 15:00,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_m8vwGkEZc3TSW2xqYUoR,0,5,e89cdaa3f159a0d3f55e
14232,Class1,2024/11/21 14:59,Error3,0,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,348,6,876aca2b8ce1958ea773
14233,Class1,2024/11/21 14:58,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_5Q4KoXthUuYz3bvrTDFm,0,5,e89cdaa3f159a0d3f55e
14234,Class1,2024/11/21 14:58,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_m8vwGkEZc3TSW2xqYUoR,0,2,e89cdaa3f159a0d3f55e
14235,Class1,2024/11/21 14:56,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_Cj9Ya2R7fZd6xs1q5mNQ,492,5,f06c3ddb1a98713eeb32
14236,Class1,2024/11/21 14:56,Error4,0,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,512,6,f06c3ddb1a98713eeb32
14237,Class1,2024/11/21 14:54,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,480,4,f06c3ddb1a98713eeb32
14238,Class1,2024/11/21 14:54,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,324,4,9ea29e4a747ea4a7c70a
14239,Class1,2024/11/21 14:54,Error2,0,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,348,4,9ea29e4a747ea4a7c70a
14240,Class1,2024/11/21 14:52,Error3,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,352,6,9ea29e4a747ea4a7c70a
14241,Class1,2024/11/21 14:52,Error3,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,200,4,9ea29e4a747ea4a7c70a
14242,Class1,2024/11/21 14:52,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_Cj9Ya2R7fZd6xs1q5mNQ,352,5,f06c3ddb1a98713eeb32
14243,Class1,2024/11/21 14:51,Error4,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,512,5,f06c3ddb1a98713eeb32
14244,Class1,2024/11/21 14:49,Error4,0,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,352,6,f06c3ddb1a98713eeb32
14245,Class1,2024/11/21 14:49,Error4,0,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,352,7,f06c3ddb1a98713eeb32
14246,Class1,2024/11/21 14:48,Error4,0,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,348,4,f06c3ddb1a98713eeb32
14247,Class1,2024/11/21 14:47,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,196,5,9ea29e4a747ea4a7c70a
14248,Class1,2024/11/21 14:47,Error4,0,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,480,6,f06c3ddb1a98713eeb32
14249,Class1,2024/11/21 14:46,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,356,6,9ea29e4a747ea4a7c70a
14250,Class1,2024/11/21 14:46,Error4,0,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,512,5,f06c3ddb1a98713eeb32
14251,Class1,2024/11/21 14:41,Error4,0,Question_pVKXjZn0BkSwYcsa7C31,Method_Cj9Ya2R7fZd6xs1q5mNQ,352,10,f06c3ddb1a98713eeb32
14252,Class1,2024/11/21 14:41,Error3,0,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,348,4,876aca2b8ce1958ea773
14253,Class1,2024/11/21 14:40,Error4,0,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,496,5,876aca2b8ce1958ea773
14254,Class1,2024/11/21 14:40,Error4,0,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,380,9,876aca2b8ce1958ea773
14255,Class1,2024/11/21 14:40,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,e89cdaa3f159a0d3f55e
14256,Class1,2024/11/21 14:38,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,9,57709f904b1cc9ec60b1
14257,Class1,2024/11/21 14:38,Error4,0,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,376,5,f06c3ddb1a98713eeb32
14258,Class1,2024/11/21 14:36,Absolutely_Correct,2,Question_x2L7AqbMuTjCwPFy6vNr,Method_gj1NLb4Jn7URf9K2kQPd,352,4,e37bbe9fe37f92b785d9
14259,Class1,2024/11/21 14:33,Error4,0,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,356,6,876aca2b8ce1958ea773
14260,Class1,2024/11/21 14:33,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,352,4,e37bbe9fe37f92b785d9
14261,Class1,2024/11/21 14:33,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_gj1NLb4Jn7URf9K2kQPd,0,5,e89cdaa3f159a0d3f55e
14262,Class1,2024/11/21 14:33,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,216,5,e37bbe9fe37f92b785d9
14263,Class1,2024/11/21 14:32,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,7,e37bbe9fe37f92b785d9
14264,Class1,2024/11/21 14:31,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_gj1NLb4Jn7URf9K2kQPd,0,5,e89cdaa3f159a0d3f55e
14265,Class1,2024/11/21 14:30,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,5,bab3d23935ae4f8e798c
14266,Class1,2024/11/21 14:19,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_gj1NLb4Jn7URf9K2kQPd,0,1,e89cdaa3f159a0d3f55e
14267,Class1,2024/11/21 14:17,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_m8vwGkEZc3TSW2xqYUoR,0,3,e89cdaa3f159a0d3f55e
14268,Class1,2024/11/21 14:11,Absolutely_Error,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,324,8,0a8736f6520cea837d94
14269,Class1,2024/11/21 14:10,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_Cj9Ya2R7fZd6xs1q5mNQ,360,6,0a8736f6520cea837d94
14270,Class1,2024/11/21 14:10,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_BXr9AIsPQhwNvyGdZL57,344,6,0a8736f6520cea837d94
14271,Class1,2024/11/21 14:09,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,0a8736f6520cea837d94
14272,Class1,2024/11/21 14:09,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_Cj9Ya2R7fZd6xs1q5mNQ,352,5,0a8736f6520cea837d94
14273,Class1,2024/11/21 14:08,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_m8vwGkEZc3TSW2xqYUoR,192,6,0a8736f6520cea837d94
14274,Class1,2024/11/21 14:08,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_m8vwGkEZc3TSW2xqYUoR,196,4,0a8736f6520cea837d94
14275,Class1,2024/11/21 14:07,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_BXr9AIsPQhwNvyGdZL57,384,7,0a8736f6520cea837d94
14276,Class1,2024/11/21 14:07,Absolutely_Error,0,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_BXr9AIsPQhwNvyGdZL57,348,4,0a8736f6520cea837d94
14277,Class1,2024/11/21 14:07,Error2,0,Question_lU2wvHSZq7m43xiVroBc,Method_BXr9AIsPQhwNvyGdZL57,348,4,0a8736f6520cea837d94
14278,Class1,2024/11/21 14:06,Absolutely_Error,0,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,328,5,0a8736f6520cea837d94
14279,Class1,2024/11/21 14:05,Error2,0,Question_lU2wvHSZq7m43xiVroBc,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,4,0a8736f6520cea837d94
14280,Class1,2024/11/21 14:05,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_gj1NLb4Jn7URf9K2kQPd,0,2,0a8736f6520cea837d94
14281,Class1,2024/11/21 14:04,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,0a8736f6520cea837d94
14282,Class1,2024/11/21 14:04,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_Cj9Ya2R7fZd6xs1q5mNQ,336,5,0a8736f6520cea837d94
14283,Class1,2024/11/21 14:04,Absolutely_Error,0,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,200,5,0a8736f6520cea837d94
14284,Class1,2024/11/21 14:01,Partially_Correct,1,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,352,3,0a8736f6520cea837d94
14285,Class1,2024/11/21 13:50,Error4,0,Question_pVKXjZn0BkSwYcsa7C31,Method_Cj9Ya2R7fZd6xs1q5mNQ,332,7,bab3d23935ae4f8e798c
14286,Class1,2024/11/21 13:48,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,324,3,9ea29e4a747ea4a7c70a
14287,Class1,2024/11/21 13:48,Absolutely_Error,0,Question_62XbhBvJ8NUSnApgDL94,Method_Cj9Ya2R7fZd6xs1q5mNQ,328,6,0a8736f6520cea837d94
14288,Class1,2024/11/21 13:47,Error1,0,Question_62XbhBvJ8NUSnApgDL94,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,0a8736f6520cea837d94
14289,Class1,2024/11/21 13:27,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_5Q4KoXthUuYz3bvrTDFm,0,1,0a8736f6520cea837d94
14290,Class1,2024/11/21 13:25,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_m8vwGkEZc3TSW2xqYUoR,0,1,0a8736f6520cea837d94
14291,Class1,2024/11/21 13:23,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_m8vwGkEZc3TSW2xqYUoR,0,1,0a8736f6520cea837d94
14292,Class1,2024/11/21 13:18,Absolutely_Error,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_m8vwGkEZc3TSW2xqYUoR,332,3,0a8736f6520cea837d94
